,product,monsternummer,aanduiding,datum,land,locatie,analyse,gehalte,mrl,verwerkingsfactor,resultaat
181,aardbeien,86812045,aarbeien,24‐4‐2024,Landcode onbekend,COÖPERATIE KONINKLIJKE FRUITMASTERS U.A.,trifloxystrobin,0.014,1.0,,CONFORM
182,aardbeien,86812045,aarbeien,24‐4‐2024,Landcode onbekend,COÖPERATIE KONINKLIJKE FRUITMASTERS U.A.,Overige bestrijdingsmiddelen,,,,CONFORM
183,aardbeien,86812541,aardbeien,7‐5‐2024,Nederland,AARTSEN VENLO B.V.,fludioxonil,0.0075,4.0,,CONFORM
184,aardbeien,86812541,aardbeien,7‐5‐2024,Nederland,AARTSEN VENLO B.V.,penconazool,0.0086,0.5,,CONFORM
185,aardbeien,86812541,aardbeien,7‐5‐2024,Nederland,AARTSEN VENLO B.V.,trifloxystrobin,0.02,1.0,,CONFORM
186,aardbeien,86812541,aardbeien,7‐5‐2024,Nederland,AARTSEN VENLO B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
187,aardbeien,86812835,aardbeien,21‐5‐2024,België,GROOTHANDEL GROENTE EN FRUIT S.C. VAN RAVENSWAAIJ,captan (som),1.1,1.5,,CONFORM
188,aardbeien,86812835,aardbeien,21‐5‐2024,België,GROOTHANDEL GROENTE EN FRUIT S.C. VAN RAVENSWAAIJ,dimethomorf,0.034,0.7,,CONFORM
189,aardbeien,86812835,aardbeien,21‐5‐2024,België,GROOTHANDEL GROENTE EN FRUIT S.C. VAN RAVENSWAAIJ,fluopyram,0.26,2.0,,CONFORM
190,aardbeien,86812835,aardbeien,21‐5‐2024,België,GROOTHANDEL GROENTE EN FRUIT S.C. VAN RAVENSWAAIJ,flupyradifurone,0.12,0.4,,CONFORM
191,aardbeien,86812835,aardbeien,21‐5‐2024,België,GROOTHANDEL GROENTE EN FRUIT S.C. VAN RAVENSWAAIJ,kresoxim‐methyl,0.084,1.5,,CONFORM
192,aardbeien,86812835,aardbeien,21‐5‐2024,België,GROOTHANDEL GROENTE EN FRUIT S.C. VAN RAVENSWAAIJ,metalaxyl,0.013,0.6,,CONFORM
193,aardbeien,86812835,aardbeien,21‐5‐2024,België,GROOTHANDEL GROENTE EN FRUIT S.C. VAN RAVENSWAAIJ,trifloxystrobin,0.17,1.0,,CONFORM
194,aardbeien,86812835,aardbeien,21‐5‐2024,België,GROOTHANDEL GROENTE EN FRUIT S.C. VAN RAVENSWAAIJ,Overige bestrijdingsmiddelen,,,,CONFORM
195,aardbeien,86814412,aardbeien,19‐2‐2024,Nederland,DEKAMARKT LOGISTIEK B.V. (VERSCENTRALE),boscalid,0.066,6.0,,CONFORM
196,aardbeien,86814412,aardbeien,19‐2‐2024,Nederland,DEKAMARKT LOGISTIEK B.V. (VERSCENTRALE),captan (som),0.033,1.5,,CONFORM
197,aardbeien,86814412,aardbeien,19‐2‐2024,Nederland,DEKAMARKT LOGISTIEK B.V. (VERSCENTRALE),cyprodinil,0.08,5.0,,CONFORM
198,aardbeien,86814412,aardbeien,19‐2‐2024,Nederland,DEKAMARKT LOGISTIEK B.V. (VERSCENTRALE),dimethomorf,0.0084,0.7,,CONFORM
199,aardbeien,86814412,aardbeien,19‐2‐2024,Nederland,DEKAMARKT LOGISTIEK B.V. (VERSCENTRALE),fludioxonil,0.72,4.0,,CONFORM
200,aardbeien,86814412,aardbeien,19‐2‐2024,Nederland,DEKAMARKT LOGISTIEK B.V. (VERSCENTRALE),fluopyram,0.31,2.0,,CONFORM
201,aardbeien,86814412,aardbeien,19‐2‐2024,Nederland,DEKAMARKT LOGISTIEK B.V. (VERSCENTRALE),flupyradifurone,0.079,0.4,,CONFORM
202,aardbeien,86814412,aardbeien,19‐2‐2024,Nederland,DEKAMARKT LOGISTIEK B.V. (VERSCENTRALE),mepanipyrim,0.22,3.0,,CONFORM
203,aardbeien,86814412,aardbeien,19‐2‐2024,Nederland,DEKAMARKT LOGISTIEK B.V. (VERSCENTRALE),pyraclostrobin,0.012,1.5,,CONFORM
204,aardbeien,86814412,aardbeien,19‐2‐2024,Nederland,DEKAMARKT LOGISTIEK B.V. (VERSCENTRALE),trifloxystrobin,0.0074,1.0,,CONFORM
205,aardbeien,86814412,aardbeien,19‐2‐2024,Nederland,DEKAMARKT LOGISTIEK B.V. (VERSCENTRALE),Overige bestrijdingsmiddelen,,,,CONFORM
206,aardbeien,86816032,aardbeien,28‐5‐2024,Nederland,FIRMA POSTUMA‐KAMPEN,boscalid,0.13,6.0,,CONFORM
207,aardbeien,86816032,aardbeien,28‐5‐2024,Nederland,FIRMA POSTUMA‐KAMPEN,cyprodinil,0.017,5.0,,CONFORM
208,aardbeien,86816032,aardbeien,28‐5‐2024,Nederland,FIRMA POSTUMA‐KAMPEN,fludioxonil,0.032,4.0,,CONFORM
209,aardbeien,86816032,aardbeien,28‐5‐2024,Nederland,FIRMA POSTUMA‐KAMPEN,fluopyram,0.02,2.0,,CONFORM
210,aardbeien,86816032,aardbeien,28‐5‐2024,Nederland,FIRMA POSTUMA‐KAMPEN,pyraclostrobin,0.024,1.5,,CONFORM
211,aardbeien,86816032,aardbeien,28‐5‐2024,Nederland,FIRMA POSTUMA‐KAMPEN,Overige bestrijdingsmiddelen,,,,CONFORM
212,aardbeien,86894459,aardbeien,21‐8‐2024,Nederland,JUMBO DISTRIBUTIECENTRUM (409),cyprodinil,0.1,5.0,,CONFORM
213,aardbeien,86894459,aardbeien,21‐8‐2024,Nederland,JUMBO DISTRIBUTIECENTRUM (409),fludioxonil,0.11,4.0,,CONFORM
214,aardbeien,86894459,aardbeien,21‐8‐2024,Nederland,JUMBO DISTRIBUTIECENTRUM (409),fluopyram,0.11,2.0,,CONFORM
215,aardbeien,86894459,aardbeien,21‐8‐2024,Nederland,JUMBO DISTRIBUTIECENTRUM (409),trifloxystrobin,0.063,1.0,,CONFORM
216,aardbeien,86894459,aardbeien,21‐8‐2024,Nederland,JUMBO DISTRIBUTIECENTRUM (409),Overige bestrijdingsmiddelen,,,,CONFORM
217,aardbeien,86923998,IQF Aardbeien ongecal,25‐3‐2024,Polen,VAN ES FOODS INTERNATIONAL,azoxystrobin,0.074,10.0,,CONFORM
218,aardbeien,86923998,IQF Aardbeien ongecal,25‐3‐2024,Polen,VAN ES FOODS INTERNATIONAL,boscalid,0.023,6.0,,CONFORM
219,aardbeien,86923998,IQF Aardbeien ongecal,25‐3‐2024,Polen,VAN ES FOODS INTERNATIONAL,carbendazim,0.017,0.1,,CONFORM
220,aardbeien,86923998,IQF Aardbeien ongecal,25‐3‐2024,Polen,VAN ES FOODS INTERNATIONAL,chloorpyrifos‐ethyl,0.012,0.01,,NIET CONFORM*
221,aardbeien,86923998,IQF Aardbeien ongecal,25‐3‐2024,Polen,VAN ES FOODS INTERNATIONAL,difenoconazool,0.055,2.0,,CONFORM
222,aardbeien,86923998,IQF Aardbeien ongecal,25‐3‐2024,Polen,VAN ES FOODS INTERNATIONAL,fluopyram,0.027,2.0,,CONFORM
223,aardbeien,86923998,IQF Aardbeien ongecal,25‐3‐2024,Polen,VAN ES FOODS INTERNATIONAL,pyraclostrobin,0.01,1.5,,CONFORM
224,aardbeien,86923998,IQF Aardbeien ongecal,25‐3‐2024,Polen,VAN ES FOODS INTERNATIONAL,pyrimethanil,0.045,5.0,,CONFORM
225,aardbeien,86923998,IQF Aardbeien ongecal,25‐3‐2024,Polen,VAN ES FOODS INTERNATIONAL,tetraconazool,0.011,0.15,,CONFORM
226,aardbeien,86923998,IQF Aardbeien ongecal,25‐3‐2024,Polen,VAN ES FOODS INTERNATIONAL,thiofanaat‐methyl,0.014,0.1,,CONFORM
227,aardbeien,86923998,IQF Aardbeien ongecal,25‐3‐2024,Polen,VAN ES FOODS INTERNATIONAL,trifloxystrobin,0.021,1.0,,CONFORM
228,aardbeien,86923998,IQF Aardbeien ongecal,25‐3‐2024,Polen,VAN ES FOODS INTERNATIONAL,Overige bestrijdingsmiddelen,,,,CONFORM
229,aardbeien,86924188,aardbeien,25‐3‐2024,Servië,DIEPVRIES ZEVENAAR B.V.,boscalid,0.025,6.0,,CONFORM
230,aardbeien,86924188,aardbeien,25‐3‐2024,Servië,DIEPVRIES ZEVENAAR B.V.,cyprodinil,0.032,5.0,,CONFORM
231,aardbeien,86924188,aardbeien,25‐3‐2024,Servië,DIEPVRIES ZEVENAAR B.V.,fenhexamid,0.033,10.0,,CONFORM
232,aardbeien,86924188,aardbeien,25‐3‐2024,Servië,DIEPVRIES ZEVENAAR B.V.,fludioxonil,0.021,4.0,,CONFORM
233,aardbeien,86924188,aardbeien,25‐3‐2024,Servië,DIEPVRIES ZEVENAAR B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
234,aardbeien,86924722,Aardbeien,22‐5‐2024,Nederland,COOP SUPERMARKTEN,fluopyram,0.032,2.0,,CONFORM
235,aardbeien,86924722,Aardbeien,22‐5‐2024,Nederland,COOP SUPERMARKTEN,pirimicarb,0.064,1.5,,CONFORM
236,aardbeien,86924722,Aardbeien,22‐5‐2024,Nederland,COOP SUPERMARKTEN,trifloxystrobin,0.01,1.0,,CONFORM
237,aardbeien,86924722,Aardbeien,22‐5‐2024,Nederland,COOP SUPERMARKTEN,Overige bestrijdingsmiddelen,,,,CONFORM
238,aardbeien,86997584,aardbeien,30‐9‐2024,België,O. SMEDING EN ZOON B.V.,boscalid,1.0,6.0,,CONFORM
239,aardbeien,86997584,aardbeien,30‐9‐2024,België,O. SMEDING EN ZOON B.V.,bupirimaat,0.47,1.5,,CONFORM
240,aardbeien,86997584,aardbeien,30‐9‐2024,België,O. SMEDING EN ZOON B.V.,cyflufenamid,0.039,0.04,,CONFORM
241,aardbeien,86997584,aardbeien,30‐9‐2024,België,O. SMEDING EN ZOON B.V.,difenoconazool,0.034,2.0,,CONFORM
242,aardbeien,86997584,aardbeien,30‐9‐2024,België,O. SMEDING EN ZOON B.V.,ethirimol,0.031,0.3,,CONFORM
243,aardbeien,86997584,aardbeien,30‐9‐2024,België,O. SMEDING EN ZOON B.V.,fenhexamid,0.93,10.0,,CONFORM
244,aardbeien,86997584,aardbeien,30‐9‐2024,België,O. SMEDING EN ZOON B.V.,fluxapyroxad,0.066,4.0,,CONFORM
245,aardbeien,86997584,aardbeien,30‐9‐2024,België,O. SMEDING EN ZOON B.V.,kresoxim‐methyl,0.062,1.5,,CONFORM
246,aardbeien,86997584,aardbeien,30‐9‐2024,België,O. SMEDING EN ZOON B.V.,mepanipyrim,0.12,3.0,,CONFORM
247,aardbeien,86997584,aardbeien,30‐9‐2024,België,O. SMEDING EN ZOON B.V.,penconazool,0.017,0.5,,CONFORM
248,aardbeien,86997584,aardbeien,30‐9‐2024,België,O. SMEDING EN ZOON B.V.,pyraclostrobin,0.21,1.5,,CONFORM
249,aardbeien,86997584,aardbeien,30‐9‐2024,België,O. SMEDING EN ZOON B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
250,aardbeien,99181559,Aardbei,29‐8‐2024,Nederland,HALAL SLAGERIJ IZZET,fluopyram,0.0057,2.0,,CONFORM
251,aardbeien,99181559,Aardbei,29‐8‐2024,Nederland,HALAL SLAGERIJ IZZET,Overige bestrijdingsmiddelen,,,,CONFORM
252,aardbeien,99396881,strawberries,22‐8‐2024,België,DE GEZONDE TAFEL,azoxystrobin,0.006,10.0,,CONFORM
253,aardbeien,99396881,strawberries,22‐8‐2024,België,DE GEZONDE TAFEL,boscalid,0.062,6.0,,CONFORM
254,aardbeien,99396881,strawberries,22‐8‐2024,België,DE GEZONDE TAFEL,bupirimaat,0.094,1.5,,CONFORM
255,aardbeien,99396881,strawberries,22‐8‐2024,België,DE GEZONDE TAFEL,cyflufenamid,0.024,0.04,,CONFORM
256,aardbeien,99396881,strawberries,22‐8‐2024,België,DE GEZONDE TAFEL,cyprodinil,0.081,5.0,,CONFORM
257,aardbeien,99396881,strawberries,22‐8‐2024,België,DE GEZONDE TAFEL,ethirimol,0.019,0.3,,CONFORM
258,aardbeien,99396881,strawberries,22‐8‐2024,België,DE GEZONDE TAFEL,fludioxonil,0.059,4.0,,CONFORM
259,aardbeien,99396881,strawberries,22‐8‐2024,België,DE GEZONDE TAFEL,fluopyram,0.047,2.0,,CONFORM
260,aardbeien,99396881,strawberries,22‐8‐2024,België,DE GEZONDE TAFEL,flupyradifurone,0.056,0.4,,CONFORM
261,aardbeien,99396881,strawberries,22‐8‐2024,België,DE GEZONDE TAFEL,pyraclostrobin,0.0093,1.5,,CONFORM
262,aardbeien,99396881,strawberries,22‐8‐2024,België,DE GEZONDE TAFEL,trifloxystrobin,0.019,1.0,,CONFORM
263,aardbeien,99396881,strawberries,22‐8‐2024,België,DE GEZONDE TAFEL,Overige bestrijdingsmiddelen,,,,CONFORM
264,aardbeien,99437286,Polderking Aardbeien,5‐9‐2024,Nederland,GROENTEN‐EN FRUITSPECIAALZAAK VOS,boscalid,1.7,6.0,,CONFORM
265,aardbeien,99437286,Polderking Aardbeien,5‐9‐2024,Nederland,GROENTEN‐EN FRUITSPECIAALZAAK VOS,bupirimaat,0.075,1.5,,CONFORM
266,aardbeien,99437286,Polderking Aardbeien,5‐9‐2024,Nederland,GROENTEN‐EN FRUITSPECIAALZAAK VOS,captan (som),0.88,1.5,,CONFORM
267,aardbeien,99437286,Polderking Aardbeien,5‐9‐2024,Nederland,GROENTEN‐EN FRUITSPECIAALZAAK VOS,cyflufenamid,0.016,0.04,,CONFORM
268,aardbeien,99437286,Polderking Aardbeien,5‐9‐2024,Nederland,GROENTEN‐EN FRUITSPECIAALZAAK VOS,cyprodinil,0.006,5.0,,CONFORM
269,aardbeien,99437286,Polderking Aardbeien,5‐9‐2024,Nederland,GROENTEN‐EN FRUITSPECIAALZAAK VOS,ethirimol,0.024,0.3,,CONFORM
270,aardbeien,99437286,Polderking Aardbeien,5‐9‐2024,Nederland,GROENTEN‐EN FRUITSPECIAALZAAK VOS,fluopyram,0.032,2.0,,CONFORM
271,aardbeien,99437286,Polderking Aardbeien,5‐9‐2024,Nederland,GROENTEN‐EN FRUITSPECIAALZAAK VOS,pyraclostrobin,0.34,1.5,,CONFORM
272,aardbeien,99437286,Polderking Aardbeien,5‐9‐2024,Nederland,GROENTEN‐EN FRUITSPECIAALZAAK VOS,trifloxystrobin,0.024,1.0,,CONFORM
273,aardbeien,99437286,Polderking Aardbeien,5‐9‐2024,Nederland,GROENTEN‐EN FRUITSPECIAALZAAK VOS,Overige bestrijdingsmiddelen,,,,CONFORM
274,aardbeien,99437707,Aardbeien,9‐9‐2024,Nederland,GROENTE‐EN FRUITSHOP JAN FIDDER,cyprodinil,0.026,5.0,,CONFORM
275,aardbeien,99437707,Aardbeien,9‐9‐2024,Nederland,GROENTE‐EN FRUITSHOP JAN FIDDER,fludioxonil,0.028,4.0,,CONFORM
276,aardbeien,99437707,Aardbeien,9‐9‐2024,Nederland,GROENTE‐EN FRUITSHOP JAN FIDDER,fluopyram,0.19,2.0,,CONFORM
277,aardbeien,99437707,Aardbeien,9‐9‐2024,Nederland,GROENTE‐EN FRUITSHOP JAN FIDDER,kresoxim‐methyl,0.0074,1.5,,CONFORM
278,aardbeien,99437707,Aardbeien,9‐9‐2024,Nederland,GROENTE‐EN FRUITSHOP JAN FIDDER,mepanipyrim,0.4,3.0,,CONFORM
279,aardbeien,99437707,Aardbeien,9‐9‐2024,Nederland,GROENTE‐EN FRUITSHOP JAN FIDDER,Overige bestrijdingsmiddelen,,,,CONFORM
280,aardbeien,99439475,Aardbeienm Cat I,18‐6‐2024,België,O. SMEDING EN ZOON B.V.,azoxystrobin,0.14,10.0,,CONFORM
281,aardbeien,99439475,Aardbeienm Cat I,18‐6‐2024,België,O. SMEDING EN ZOON B.V.,boscalid,0.008,6.0,,CONFORM
282,aardbeien,99439475,Aardbeienm Cat I,18‐6‐2024,België,O. SMEDING EN ZOON B.V.,bupirimaat,0.015,1.5,,CONFORM
283,aardbeien,99439475,Aardbeienm Cat I,18‐6‐2024,België,O. SMEDING EN ZOON B.V.,captan (som),0.044,1.5,,CONFORM
284,aardbeien,99439475,Aardbeienm Cat I,18‐6‐2024,België,O. SMEDING EN ZOON B.V.,cyprodinil,0.11,5.0,,CONFORM
285,aardbeien,99439475,Aardbeienm Cat I,18‐6‐2024,België,O. SMEDING EN ZOON B.V.,difenoconazool,0.099,2.0,,CONFORM
286,aardbeien,99439475,Aardbeienm Cat I,18‐6‐2024,België,O. SMEDING EN ZOON B.V.,fenhexamid,0.069,10.0,,CONFORM
287,aardbeien,99439475,Aardbeienm Cat I,18‐6‐2024,België,O. SMEDING EN ZOON B.V.,fludioxonil,0.076,4.0,,CONFORM
288,aardbeien,99439475,Aardbeienm Cat I,18‐6‐2024,België,O. SMEDING EN ZOON B.V.,fluopyram,0.085,2.0,,CONFORM
289,aardbeien,99439475,Aardbeienm Cat I,18‐6‐2024,België,O. SMEDING EN ZOON B.V.,fluxapyroxad,0.031,4.0,,CONFORM
290,aardbeien,99439475,Aardbeienm Cat I,18‐6‐2024,België,O. SMEDING EN ZOON B.V.,mepanipyrim,0.44,3.0,,CONFORM
291,aardbeien,99439475,Aardbeienm Cat I,18‐6‐2024,België,O. SMEDING EN ZOON B.V.,penconazool,0.03,0.5,,CONFORM
292,aardbeien,99439475,Aardbeienm Cat I,18‐6‐2024,België,O. SMEDING EN ZOON B.V.,trifloxystrobin,0.069,1.0,,CONFORM
293,aardbeien,99439475,Aardbeienm Cat I,18‐6‐2024,België,O. SMEDING EN ZOON B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
294,aardbeien,99441585,aardbeien,20‐8‐2024,België,ÖZEN FOOD MARKET,boscalid,0.19,6.0,,CONFORM
295,aardbeien,99441585,aardbeien,20‐8‐2024,België,ÖZEN FOOD MARKET,cyflufenamid,0.0091,0.04,,CONFORM
296,aardbeien,99441585,aardbeien,20‐8‐2024,België,ÖZEN FOOD MARKET,fenhexamid,0.32,10.0,,CONFORM
297,aardbeien,99441585,aardbeien,20‐8‐2024,België,ÖZEN FOOD MARKET,fluopyram,0.012,2.0,,CONFORM
298,aardbeien,99441585,aardbeien,20‐8‐2024,België,ÖZEN FOOD MARKET,kresoxim‐methyl,0.006,1.5,,CONFORM
299,aardbeien,99441585,aardbeien,20‐8‐2024,België,ÖZEN FOOD MARKET,mepanipyrim,0.021,3.0,,CONFORM
300,aardbeien,99441585,aardbeien,20‐8‐2024,België,ÖZEN FOOD MARKET,penconazool,0.032,0.5,,CONFORM
301,aardbeien,99441585,aardbeien,20‐8‐2024,België,ÖZEN FOOD MARKET,pyraclostrobin,0.032,1.5,,CONFORM
302,aardbeien,99441585,aardbeien,20‐8‐2024,België,ÖZEN FOOD MARKET,trifloxystrobin,0.078,1.0,,CONFORM
303,aardbeien,99441585,aardbeien,20‐8‐2024,België,ÖZEN FOOD MARKET,Overige bestrijdingsmiddelen,,,,CONFORM
304,aardbeien,99447451,aardbeien,27‐8‐2024,België,OZ BAKTAT,boscalid,0.36,6.0,,CONFORM
305,aardbeien,99447451,aardbeien,27‐8‐2024,België,OZ BAKTAT,difenoconazool,0.011,2.0,,CONFORM
306,aardbeien,99447451,aardbeien,27‐8‐2024,België,OZ BAKTAT,fluopyram,0.055,2.0,,CONFORM
307,aardbeien,99447451,aardbeien,27‐8‐2024,België,OZ BAKTAT,fluxapyroxad,0.026,4.0,,CONFORM
308,aardbeien,99447451,aardbeien,27‐8‐2024,België,OZ BAKTAT,penconazool,0.02,0.5,,CONFORM
309,aardbeien,99447451,aardbeien,27‐8‐2024,België,OZ BAKTAT,pyraclostrobin,0.067,1.5,,CONFORM
310,aardbeien,99447451,aardbeien,27‐8‐2024,België,OZ BAKTAT,trifloxystrobin,0.079,1.0,,CONFORM
311,aardbeien,99447451,aardbeien,27‐8‐2024,België,OZ BAKTAT,Overige bestrijdingsmiddelen,,,,CONFORM
312,aardbeien,99447753,aardbeien,3‐9‐2024,Nederland,ANS KROS GROENTEN EN FRUIT,bupirimaat,0.11,1.5,,CONFORM
313,aardbeien,99447753,aardbeien,3‐9‐2024,Nederland,ANS KROS GROENTEN EN FRUIT,ethirimol,0.015,0.3,,CONFORM
314,aardbeien,99447753,aardbeien,3‐9‐2024,Nederland,ANS KROS GROENTEN EN FRUIT,pyrimethanil,0.017,5.0,,CONFORM
315,aardbeien,99447753,aardbeien,3‐9‐2024,Nederland,ANS KROS GROENTEN EN FRUIT,thiabendazool,0.018,0.01,,NIET CONFORM*
316,aardbeien,99447753,aardbeien,3‐9‐2024,Nederland,ANS KROS GROENTEN EN FRUIT,Overige bestrijdingsmiddelen,,,,CONFORM
317,aardbeien,99451823,AARDBEIEN,9‐9‐2024,Colombia,DE GOUDREINET,fenhexamid,0.073,10.0,,CONFORM
318,aardbeien,99451823,AARDBEIEN,9‐9‐2024,Colombia,DE GOUDREINET,fluopyram,0.13,2.0,,CONFORM
319,aardbeien,99451823,AARDBEIEN,9‐9‐2024,Colombia,DE GOUDREINET,mepanipyrim,0.13,3.0,,CONFORM
320,aardbeien,99451823,AARDBEIEN,9‐9‐2024,Colombia,DE GOUDREINET,Overige bestrijdingsmiddelen,,,,CONFORM
321,aardbeien,99470151,Aardbeien,18‐9‐2024,Nederland,BOERDERIJWINKEL DE GELDER,bupirimaat,0.2,1.5,,CONFORM
322,aardbeien,99470151,Aardbeien,18‐9‐2024,Nederland,BOERDERIJWINKEL DE GELDER,difenoconazool,0.011,2.0,,CONFORM
323,aardbeien,99470151,Aardbeien,18‐9‐2024,Nederland,BOERDERIJWINKEL DE GELDER,ethirimol,0.013,0.3,,CONFORM
324,aardbeien,99470151,Aardbeien,18‐9‐2024,Nederland,BOERDERIJWINKEL DE GELDER,fluxapyroxad,0.024,4.0,,CONFORM
325,aardbeien,99470151,Aardbeien,18‐9‐2024,Nederland,BOERDERIJWINKEL DE GELDER,Overige bestrijdingsmiddelen,,,,CONFORM
326,aardperen,86804018,Topinambour,6‐3‐2024,Frankrijk,CRISP B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
327,abrikozen,86794292,abrikozen,4‐6‐2024,Spanje,POIESZ SUPERMARKTEN SNEEK B.V.,deltamethrin,0.017,0.15,,CONFORM
328,abrikozen,86794292,abrikozen,4‐6‐2024,Spanje,POIESZ SUPERMARKTEN SNEEK B.V.,difenoconazool,0.0058,0.7,,CONFORM
329,abrikozen,86794292,abrikozen,4‐6‐2024,Spanje,POIESZ SUPERMARKTEN SNEEK B.V.,fluopyram,0.017,1.5,,CONFORM
330,abrikozen,86794292,abrikozen,4‐6‐2024,Spanje,POIESZ SUPERMARKTEN SNEEK B.V.,tebuconazool,0.028,0.6,,CONFORM
331,abrikozen,86794292,abrikozen,4‐6‐2024,Spanje,POIESZ SUPERMARKTEN SNEEK B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
332,abrikozen,99390298,gewelde abrikozen,6‐2‐2024,Landcode onbekend,COOP MAASBREE,acetamiprid,0.011,4.0,5,CONFORM
333,abrikozen,99390298,gewelde abrikozen,6‐2‐2024,Landcode onbekend,COOP MAASBREE,captan (som),0.37,30.0,5,CONFORM
334,abrikozen,99390298,gewelde abrikozen,6‐2‐2024,Landcode onbekend,COOP MAASBREE,cypermethrin,0.044,10.0,5,CONFORM
335,abrikozen,99390298,gewelde abrikozen,6‐2‐2024,Landcode onbekend,COOP MAASBREE,dodine,0.13,0.5,5,CONFORM
336,abrikozen,99390298,gewelde abrikozen,6‐2‐2024,Landcode onbekend,COOP MAASBREE,pyridaben,0.0069,1.5,5,CONFORM
337,abrikozen,99390298,gewelde abrikozen,6‐2‐2024,Landcode onbekend,COOP MAASBREE,tebuconazool,0.0053,3.0,5,CONFORM
338,abrikozen,99390298,gewelde abrikozen,6‐2‐2024,Landcode onbekend,COOP MAASBREE,Overige bestrijdingsmiddelen,,,5,CONFORM
339,abrikozen,99401753,Gedroogde Abrikozen,24‐1‐2024,Nederland,PLUS STURING,acetamiprid,0.0068,4.0,5,CONFORM
340,abrikozen,99401753,Gedroogde Abrikozen,24‐1‐2024,Nederland,PLUS STURING,captan (som),0.23,30.0,5,CONFORM
341,abrikozen,99401753,Gedroogde Abrikozen,24‐1‐2024,Nederland,PLUS STURING,cyhalothrin‐lambda,0.0075,0.75,5,CONFORM
342,abrikozen,99401753,Gedroogde Abrikozen,24‐1‐2024,Nederland,PLUS STURING,cypermethrin,0.023,10.0,5,CONFORM
343,abrikozen,99401753,Gedroogde Abrikozen,24‐1‐2024,Nederland,PLUS STURING,dodine,0.15,0.5,5,CONFORM
344,abrikozen,99401753,Gedroogde Abrikozen,24‐1‐2024,Nederland,PLUS STURING,fenvaleraat (som),0.0043,1.0,5,CONFORM
345,abrikozen,99401753,Gedroogde Abrikozen,24‐1‐2024,Nederland,PLUS STURING,tebuconazool,0.0064,3.0,5,CONFORM
346,abrikozen,99401753,Gedroogde Abrikozen,24‐1‐2024,Nederland,PLUS STURING,thiacloprid,0.007,2.5,5,CONFORM
347,abrikozen,99401753,Gedroogde Abrikozen,24‐1‐2024,Nederland,PLUS STURING,trifloxystrobin,0.013,15.0,5,CONFORM
348,abrikozen,99401753,Gedroogde Abrikozen,24‐1‐2024,Nederland,PLUS STURING,Overige bestrijdingsmiddelen,,,5,CONFORM
349,abrikozen,99402016,Gedroogde abrikozen,30‐1‐2024,Landcode onbekend,LIDL,captan (som),0.99,30.0,5,CONFORM
350,abrikozen,99402016,Gedroogde abrikozen,30‐1‐2024,Landcode onbekend,LIDL,cypermethrin,0.087,10.0,5,CONFORM
351,abrikozen,99402016,Gedroogde abrikozen,30‐1‐2024,Landcode onbekend,LIDL,dodine,0.13,0.5,5,CONFORM
352,abrikozen,99402016,Gedroogde abrikozen,30‐1‐2024,Landcode onbekend,LIDL,fenvaleraat (som),0.048,1.0,5,CONFORM
353,abrikozen,99402016,Gedroogde abrikozen,30‐1‐2024,Landcode onbekend,LIDL,Overige bestrijdingsmiddelen,,,5,CONFORM
354,abrikozen,99402385,Gewelde abrikozen,6‐2‐2024,Nederland,JUMBO SUPERMARKT,acetamiprid,0.0078,0.8,,CONFORM
355,abrikozen,99402385,Gewelde abrikozen,6‐2‐2024,Nederland,JUMBO SUPERMARKT,captan (som),0.26,6.0,,CONFORM
356,abrikozen,99402385,Gewelde abrikozen,6‐2‐2024,Nederland,JUMBO SUPERMARKT,cypermethrin,0.023,2.0,,CONFORM
357,abrikozen,99402385,Gewelde abrikozen,6‐2‐2024,Nederland,JUMBO SUPERMARKT,dodine,0.076,0.1,,CONFORM
358,abrikozen,99402385,Gewelde abrikozen,6‐2‐2024,Nederland,JUMBO SUPERMARKT,tebuconazool,0.0065,0.6,,CONFORM
359,abrikozen,99402385,Gewelde abrikozen,6‐2‐2024,Nederland,JUMBO SUPERMARKT,thiacloprid,0.0088,0.5,,CONFORM
360,abrikozen,99402385,Gewelde abrikozen,6‐2‐2024,Nederland,JUMBO SUPERMARKT,Overige bestrijdingsmiddelen,,,,CONFORM
361,abrikozen,99415894,AH gedroogde abrikozen,7‐2‐2024,Landcode onbekend,"ALBERT HEIJN, TJ VOSSELMAN SUPERMARKT T.H.O.D.N.",acetamiprid,0.0063,4.0,5,CONFORM
362,abrikozen,99415894,AH gedroogde abrikozen,7‐2‐2024,Landcode onbekend,"ALBERT HEIJN, TJ VOSSELMAN SUPERMARKT T.H.O.D.N.",captan (som),1.3,30.0,5,CONFORM
363,abrikozen,99415894,AH gedroogde abrikozen,7‐2‐2024,Landcode onbekend,"ALBERT HEIJN, TJ VOSSELMAN SUPERMARKT T.H.O.D.N.",dodine,0.064,0.5,5,CONFORM
364,abrikozen,99415894,AH gedroogde abrikozen,7‐2‐2024,Landcode onbekend,"ALBERT HEIJN, TJ VOSSELMAN SUPERMARKT T.H.O.D.N.",trifloxystrobin,0.0062,15.0,5,CONFORM
